episode,agent_type,current_model_id,current_model_name,true_end_policy,switch_point,model_correct,him_triggered,log_lik_per_step,episode_reward
0,him_her,0,evasive,territorial,25,0,0,-3.5379116535186768,0.0
1,him_her,0,evasive,territorial,23,0,0,-4.984923362731934,0.0
2,him_her,0,evasive,territorial,22,0,0,-5.467108249664307,0.0
3,him_her,0,evasive,territorial,18,0,0,-4.439857006072998,0.0
4,him_her,0,evasive,territorial,30,0,0,-1.5981234312057495,0.0
5,him_her,0,evasive,evasive,27,1,0,-1.718188762664795,1.0
6,him_her,0,evasive,territorial,31,0,0,-5.431173324584961,1.0
7,him_her,0,evasive,territorial,21,0,0,-4.066271781921387,0.0
8,him_her,0,evasive,evasive,22,1,0,-4.838897228240967,1.0
9,him_her,0,evasive,territorial,17,0,0,-3.8369479179382324,0.0
10,him_her,0,evasive,territorial,21,0,0,-5.2025299072265625,0.0
11,him_her,0,evasive,territorial,19,0,0,-3.796790599822998,1.0
12,him_her,0,evasive,territorial,27,0,0,-4.241437911987305,0.0
13,him_her,0,evasive,evasive,33,1,0,-3.9815316200256348,1.0
14,him_her,0,evasive,evasive,22,1,0,-4.536680698394775,1.0
15,him_her,0,evasive,territorial,29,0,0,-3.65925669670105,0.0
16,him_her,0,evasive,territorial,17,0,0,-7.106805324554443,0.0
17,him_her,0,evasive,territorial,32,0,0,-5.585578441619873,1.0
18,him_her,0,evasive,territorial,16,0,0,-7.512538433074951,0.0
19,him_her,0,evasive,evasive,26,1,0,-18.151641845703125,1.0
20,him_her,0,evasive,territorial,22,0,0,-1.56886625289917,1.0
21,him_her,1,territorial,territorial,29,1,1,-4.9534592628479,0.0
22,him_her,1,territorial,territorial,29,1,0,-1.4861472845077515,0.0
23,him_her,1,territorial,territorial,20,1,0,-1.428251028060913,0.0
24,him_her,1,territorial,territorial,16,1,0,-1.5542594194412231,0.0
25,him_her,1,territorial,territorial,17,1,0,-1.5089410543441772,0.0
26,him_her,1,territorial,territorial,27,1,0,-1.8459144830703735,1.0
27,him_her,1,territorial,territorial,19,1,0,-1.5083914995193481,0.0
28,him_her,1,territorial,territorial,22,1,0,-1.8308930397033691,1.0
29,him_her,1,territorial,territorial,21,1,0,-1.5275942087173462,0.0
30,him_her,1,territorial,territorial,33,1,1,-2.926975965499878,0.0
31,him_her,1,territorial,territorial,25,1,0,-1.3453826904296875,0.0
32,him_her,1,territorial,territorial,18,1,1,-2.3186886310577393,1.0
33,him_her,0,evasive,territorial,25,0,1,-6.1960344314575195,1.0
34,him_her,1,territorial,territorial,31,1,1,-5.725804805755615,0.0
35,him_her,1,territorial,territorial,31,1,0,-1.4983341693878174,0.0
36,him_her,1,territorial,territorial,27,1,0,-1.5295618772506714,0.0
37,him_her,1,territorial,territorial,31,1,0,-1.9713420867919922,0.0
38,him_her,1,territorial,territorial,22,1,1,-2.722853422164917,1.0
39,him_her,1,territorial,territorial,30,1,1,-2.260802984237671,0.0
40,him_her,0,evasive,evasive,20,1,1,-2.802790403366089,1.0
41,him_her,1,territorial,territorial,18,1,1,-6.625277996063232,1.0
42,him_her,0,evasive,territorial,32,0,1,-4.984986305236816,1.0
43,him_her,1,territorial,evasive,19,0,1,-2.432821750640869,1.0
44,him_her,1,territorial,territorial,26,1,0,-1.360314130783081,0.0
45,him_her,1,territorial,territorial,27,1,0,-1.4896645545959473,0.0
46,him_her,1,territorial,evasive,27,0,0,-0.790480375289917,1.0
47,him_her,1,territorial,territorial,31,1,1,-2.079756021499634,0.0
48,him_her,1,territorial,territorial,24,1,0,-1.462493896484375,0.0
49,him_her,0,evasive,territorial,19,0,1,-4.473695278167725,1.0
50,him_her,1,territorial,territorial,20,1,1,-3.613506317138672,0.0
51,him_her,1,territorial,territorial,33,1,0,-1.6442184448242188,0.0
52,him_her,1,territorial,territorial,26,1,0,-1.3829728364944458,0.0
53,him_her,0,evasive,evasive,20,1,1,-3.33389949798584,1.0
54,him_her,1,territorial,territorial,26,1,1,-6.2564005851745605,0.0
55,him_her,1,territorial,evasive,21,0,0,-1.6603096723556519,1.0
56,him_her,1,territorial,territorial,16,1,0,-1.479561686515808,0.0
57,him_her,0,evasive,territorial,24,0,1,-4.689113140106201,1.0
58,him_her,1,territorial,territorial,23,1,1,-5.52981424331665,0.0
59,him_her,1,territorial,territorial,26,1,0,-1.3483926057815552,0.0
60,him_her,1,territorial,territorial,33,1,1,-2.0431385040283203,1.0
61,him_her,1,territorial,evasive,26,0,0,-1.6550493240356445,1.0
62,him_her,1,territorial,evasive,28,0,0,-1.6764808893203735,1.0
63,him_her,1,territorial,evasive,28,0,0,-0.8555700778961182,1.0
64,him_her,1,territorial,evasive,33,0,1,-2.429626226425171,1.0
65,him_her,1,territorial,territorial,22,1,0,-1.570339322090149,0.0
66,him_her,1,territorial,territorial,25,1,0,-1.375949501991272,0.0
67,him_her,1,territorial,territorial,33,1,0,-1.8378947973251343,0.0
68,him_her,1,territorial,territorial,30,1,0,-1.6716859340667725,0.0
69,him_her,1,territorial,territorial,24,1,0,-1.3795026540756226,0.0
70,him_her,1,territorial,evasive,18,0,0,-1.6669814586639404,1.0
71,him_her,1,territorial,territorial,20,1,0,-1.4086469411849976,0.0
72,him_her,1,territorial,territorial,24,1,0,-1.4480432271957397,0.0
73,him_her,1,territorial,territorial,21,1,0,-1.9733803272247314,1.0
74,him_her,1,territorial,territorial,33,1,0,-1.7782034873962402,0.0
75,him_her,1,territorial,territorial,18,1,0,-1.4301108121871948,1.0
76,him_her,1,territorial,territorial,30,1,1,-3.2553529739379883,1.0
77,him_her,1,territorial,territorial,33,1,0,-1.7102075815200806,0.0
78,him_her,1,territorial,territorial,19,1,0,-1.6505208015441895,0.0
79,him_her,1,territorial,territorial,28,1,0,-1.503388524055481,0.0
80,him_her,1,territorial,territorial,33,1,0,-1.667904019355774,0.0
81,him_her,1,territorial,territorial,29,1,0,-1.4506138563156128,0.0
82,him_her,1,territorial,territorial,17,1,0,-1.4711121320724487,0.0
83,him_her,1,territorial,evasive,33,0,1,-2.903869390487671,1.0
84,him_her,1,territorial,evasive,19,0,1,-2.5913009643554688,1.0
85,him_her,1,territorial,evasive,30,0,1,-2.032503604888916,1.0
86,him_her,1,territorial,territorial,18,1,0,-1.5620832443237305,0.0
87,him_her,1,territorial,territorial,20,1,0,-1.4927879571914673,0.0
88,him_her,1,territorial,territorial,26,1,0,-1.4208736419677734,0.0
89,him_her,1,territorial,territorial,27,1,0,-1.5530973672866821,0.0
90,him_her,1,territorial,territorial,22,1,0,-1.4214282035827637,0.0
91,him_her,1,territorial,territorial,24,1,0,-1.8788310289382935,1.0
92,him_her,1,territorial,territorial,24,1,0,-1.6007789373397827,1.0
93,him_her,1,territorial,territorial,23,1,0,-1.2600432634353638,1.0
94,him_her,1,territorial,territorial,26,1,0,-1.5719023942947388,0.0
95,him_her,1,territorial,evasive,23,0,0,-1.8375771045684814,1.0
96,him_her,1,territorial,territorial,16,1,0,-1.8782505989074707,1.0
97,him_her,1,territorial,territorial,26,1,0,-1.5282750129699707,0.0
98,him_her,1,territorial,territorial,30,1,0,-1.6652510166168213,0.0
99,him_her,1,territorial,territorial,19,1,0,-1.3728666305541992,0.0
100,him_her,1,territorial,territorial,20,1,0,-1.626771092414856,1.0
101,him_her,1,territorial,territorial,29,1,0,-1.5350887775421143,0.0
102,him_her,1,territorial,territorial,20,1,0,-1.9597549438476562,1.0
103,him_her,1,territorial,territorial,18,1,0,-1.478320598602295,0.0
104,him_her,1,territorial,evasive,20,0,0,-1.9605801105499268,1.0
105,him_her,0,evasive,evasive,24,1,1,-3.6233441829681396,1.0
106,him_her,1,territorial,evasive,19,0,1,-3.3957977294921875,1.0
107,him_her,1,territorial,territorial,32,1,1,-2.038912296295166,1.0
108,him_her,1,territorial,territorial,25,1,0,-1.5111117362976074,0.0
109,him_her,1,territorial,territorial,16,1,0,-1.5393551588058472,0.0
110,him_her,1,territorial,territorial,31,1,0,-1.961708664894104,1.0
111,him_her,1,territorial,evasive,23,0,0,-1.0403939485549927,1.0
112,him_her,1,territorial,territorial,32,1,0,-1.72269868850708,0.0
113,him_her,1,territorial,territorial,18,1,0,-1.3962563276290894,0.0
114,him_her,1,territorial,territorial,20,1,0,-1.4830347299575806,0.0
115,him_her,1,territorial,territorial,26,1,1,-2.3757376670837402,1.0
116,him_her,1,territorial,territorial,32,1,0,-1.9813085794448853,0.0
117,him_her,1,territorial,evasive,16,0,0,-1.869204044342041,1.0
118,him_her,1,territorial,territorial,27,1,0,-1.7401723861694336,0.0
119,him_her,1,territorial,territorial,24,1,0,-1.3725149631500244,0.0
120,him_her,1,territorial,territorial,28,1,0,-1.4345790147781372,0.0
121,him_her,1,territorial,territorial,20,1,0,-1.504324197769165,0.0
122,him_her,1,territorial,territorial,24,1,0,-1.2856611013412476,0.0
123,him_her,1,territorial,territorial,17,1,0,-1.340964436531067,0.0
124,him_her,1,territorial,evasive,20,0,1,-2.7741851806640625,1.0
125,him_her,0,evasive,territorial,18,0,1,-4.769221305847168,1.0
126,him_her,1,territorial,evasive,31,0,1,-2.1293365955352783,1.0
127,him_her,1,territorial,territorial,24,1,0,-1.3466274738311768,0.0
128,him_her,1,territorial,evasive,21,0,1,-2.8691039085388184,1.0
129,him_her,1,territorial,territorial,17,1,0,-1.5518567562103271,0.0
130,him_her,1,territorial,territorial,31,1,0,-1.6707535982131958,0.0
131,him_her,1,territorial,territorial,17,1,0,-1.4767415523529053,0.0
132,him_her,1,territorial,territorial,24,1,0,-1.3063466548919678,0.0
133,him_her,1,territorial,territorial,26,1,0,-1.2476005554199219,0.0
134,him_her,1,territorial,territorial,18,1,0,-1.4699639081954956,0.0
135,him_her,1,territorial,territorial,28,1,0,-1.7029813528060913,0.0
136,him_her,1,territorial,territorial,31,1,0,-1.615768551826477,0.0
137,him_her,1,territorial,territorial,27,1,0,-1.6972795724868774,0.0
138,him_her,1,territorial,evasive,25,0,0,-1.6470510959625244,1.0
139,him_her,1,territorial,territorial,18,1,0,-1.5681817531585693,0.0
140,him_her,1,territorial,territorial,25,1,0,-1.2697752714157104,0.0
141,him_her,1,territorial,territorial,19,1,1,-3.0057599544525146,1.0
142,him_her,1,territorial,evasive,21,0,1,-2.3507180213928223,1.0
143,him_her,1,territorial,territorial,20,1,0,-1.4574116468429565,0.0
144,him_her,1,territorial,evasive,26,0,0,-0.09651987999677658,1.0
145,him_her,1,territorial,territorial,19,1,0,-1.3422954082489014,0.0
146,him_her,1,territorial,territorial,30,1,0,-1.9859066009521484,0.0
147,him_her,0,evasive,evasive,25,1,1,-3.704746723175049,1.0
148,him_her,1,territorial,territorial,18,1,1,-5.933772087097168,1.0
149,him_her,0,evasive,evasive,16,1,1,-3.330810546875,1.0
150,him_her,1,territorial,territorial,32,1,1,-2.7527856826782227,1.0
151,him_her,1,territorial,territorial,24,1,0,-1.5958313941955566,0.0
152,him_her,0,evasive,evasive,33,1,1,-2.5936591625213623,1.0
153,him_her,1,territorial,evasive,24,0,1,-3.2366840839385986,1.0
154,him_her,1,territorial,territorial,16,1,0,-1.5703080892562866,0.0
155,him_her,1,territorial,territorial,16,1,0,-1.44733726978302,0.0
156,him_her,1,territorial,evasive,18,0,0,-1.3144946098327637,1.0
157,him_her,1,territorial,evasive,31,0,0,-1.969888687133789,1.0
158,him_her,0,evasive,evasive,30,1,1,-2.7754640579223633,1.0
159,him_her,1,territorial,territorial,17,1,1,-5.781623363494873,0.0
160,him_her,1,territorial,territorial,19,1,0,-1.3868083953857422,1.0
161,him_her,1,territorial,territorial,33,1,0,-1.7249559164047241,0.0
162,him_her,1,territorial,evasive,17,0,1,-2.1117959022521973,1.0
163,him_her,1,territorial,territorial,23,1,0,-1.4244344234466553,0.0
164,him_her,1,territorial,territorial,31,1,0,-1.707261562347412,0.0
165,him_her,1,territorial,territorial,16,1,1,-2.643437385559082,1.0
166,him_her,1,territorial,evasive,27,0,0,-1.714713454246521,1.0
167,him_her,1,territorial,evasive,19,0,0,-1.3161311149597168,1.0
168,him_her,1,territorial,territorial,27,1,0,-1.4134222269058228,0.0
169,him_her,1,territorial,territorial,20,1,0,-1.6108832359313965,0.0
170,him_her,0,evasive,territorial,33,0,1,-4.196056842803955,1.0
171,him_her,1,territorial,evasive,24,0,1,-4.479000091552734,1.0
172,him_her,1,territorial,territorial,18,1,0,-1.3960468769073486,0.0
173,him_her,1,territorial,territorial,32,1,0,-1.4991830587387085,0.0
174,him_her,0,evasive,evasive,28,1,1,-2.550724983215332,1.0
175,him_her,1,territorial,territorial,33,1,1,-4.159564018249512,0.0
176,him_her,1,territorial,territorial,27,1,0,-1.8805402517318726,1.0
177,him_her,0,evasive,evasive,29,1,1,-2.006146192550659,1.0
178,him_her,1,territorial,territorial,24,1,1,-5.309878826141357,0.0
179,him_her,1,territorial,territorial,23,1,0,-1.3664597272872925,0.0
180,him_her,1,territorial,territorial,21,1,0,-1.451542615890503,0.0
181,him_her,1,territorial,territorial,33,1,0,-1.92665433883667,0.0
182,him_her,1,territorial,evasive,26,0,0,-0.7622821927070618,1.0
183,him_her,1,territorial,evasive,20,0,0,-1.986966848373413,1.0
184,him_her,1,territorial,territorial,21,1,0,-1.522454857826233,0.0
185,him_her,0,evasive,evasive,33,1,1,-6.005340099334717,1.0
186,him_her,1,territorial,territorial,24,1,1,-4.385684013366699,0.0
187,him_her,1,territorial,territorial,25,1,0,-1.545333981513977,0.0
188,him_her,1,territorial,territorial,21,1,0,-1.5227906703948975,0.0
189,him_her,1,territorial,territorial,33,1,0,-1.7961087226867676,0.0
190,him_her,1,territorial,territorial,25,1,0,-1.4211030006408691,0.0
191,him_her,1,territorial,territorial,22,1,1,-2.4420645236968994,1.0
192,him_her,1,territorial,territorial,19,1,0,-1.543845772743225,0.0
193,him_her,1,territorial,territorial,18,1,0,-1.4922953844070435,0.0
194,him_her,1,territorial,territorial,29,1,0,-1.6486846208572388,0.0
195,him_her,0,evasive,territorial,28,0,1,-3.681969165802002,1.0
196,him_her,1,territorial,territorial,22,1,1,-6.613779544830322,0.0
197,him_her,1,territorial,territorial,22,1,0,-1.4020451307296753,0.0
198,him_her,1,territorial,territorial,18,1,0,-1.415448546409607,0.0
199,him_her,0,evasive,evasive,20,1,1,-2.7881641387939453,1.0
